durationOfSession,steps,device,city,country,platform,current_filters,impressions,priceMean,hotel Facilities,interaction item image,search for poi,filter selection,interaction item info,search for destination,interaction item rating,change of sort order,interaction item deals,search for item,target
0.0,1,tablet,Pigeon Forge, USA,US,0,25,66,1034,0,0,0,0,0,0,0,0,0,1
165.0,32,mobile,Penedo, Brazil,BR,0,25,45,861,31,0,0,0,0,0,0,0,0,1
275.0,2,tablet,Brussels, Belgium,NL,0,25,90,2715,0,0,0,0,0,0,0,0,0,1
109.0,4,tablet,Washington, USA,US,1,20,82.5,798,0,0,2,0,1,0,0,0,0,1
127.0,8,tablet,Bendigo, Australia,AU,0,25,79,1027,6,0,0,0,1,0,0,0,0,1
0.0,1,mobile,Calangute, India,IN,0,24,50.5,955,0,0,0,0,0,0,0,0,0,1
112.0,6,mobile,Buenos Aires, Argentina,AR,0,25,31,774,2,0,0,2,0,0,0,0,0,1
0.0,1,mobile,Nha Trang, Vietnam,DE,0,25,118,1326,0,0,0,0,0,0,0,0,0,1
479.0,12,mobile,Ajmer, India,IN,0,25,32,447,9,0,0,0,0,0,1,1,0,1
3.0,3,mobile,Yuchi Township, Taiwan,TW,0,25,83,970,2,0,0,0,0,0,0,0,0,1
309.0,3,mobile,Lapu-Lapu, Philippines,PH,0,0,0,0,0,0,0,0,1,0,0,0,2,0
133.0,19,desktop,Sanda, Japan,JP,5,24,97.5,417,4,0,10,1,0,0,3,0,0,1
1315.0,4,mobile,Alfafar, Spain,ES,0,25,106,2297,0,0,0,1,0,0,1,0,0,1
0.0,1,mobile,Hamburg, Germany,DE,0,25,87,1234,0,0,0,0,0,0,0,0,0,1
145.0,9,mobile,Sorocaba, Brazil,BR,2,8,62.0,208,2,0,5,1,0,0,0,0,0,1
216960.0,1,mobile,Pune, India,IN,0,25,22,903,20,0,0,0,0,1,0,0,0,1
220.0,2,mobile,Florianópolis, Brazil,CL,0,25,67,238,0,0,0,0,1,0,0,0,0,1
21.0,7,desktop,Armação dos Búzios, Brazil,BR,0,25,83,1226,6,0,0,0,0,0,0,0,0,1
230.0,6,desktop,Rome, Italy,AU,1,25,170,1927,0,0,2,0,2,0,0,0,0,1
112.0,11,desktop,Ankara, Turkey,TR,1,25,27,1069,3,0,2,0,1,0,4,0,0,1
200.0,19,mobile,New York, USA,GR,2,25,201,981,12,2,3,0,1,0,0,0,0,1
711.0,13,mobile,Osaka, Japan,JP,1,25,26,355,0,0,2,1,0,0,4,2,0,1
3459.0,47,tablet,Lake Buena Vista, USA,ES,2,25,59,2113,26,2,4,1,3,0,6,0,0,1
1673.0,28,desktop,Santa Marta, Colombia,CO,0,25,97,1029,26,0,0,1,0,0,0,0,0,1
18.0,15,mobile,Rio de Janeiro, Brazil,BR,0,25,69,1390,14,0,0,0,0,0,0,0,0,1
7986.0,244,desktop,Ho Chi Minh City, Vietnam,DE,4,25,15,5634,279,0,7,11,2,2,4,1,3,1
247.0,3,desktop,Melbourne, Australia,NZ,0,25,162,2369,0,0,0,0,0,0,0,0,0,1
215.0,5,desktop,East London, South Africa,ZA,0,19,83,587,2,0,0,0,1,0,0,0,0,1
54.0,2,tablet,Peterborough, United Kingdom,UK,0,23,84,668,0,0,0,0,1,0,0,0,0,1
50.0,3,mobile,Dusseldorf, Germany,UK,0,25,80,1361,0,1,0,0,0,0,0,0,1,1
0.0,1,mobile,Tokyo, Japan,HU,7,25,145,1303,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Makkah, Saudi Arabia,AA,0,25,150,1073,0,0,0,0,0,0,0,0,0,1
30.0,3,desktop,Paris, France,NL,0,25,156,1217,0,0,0,0,0,0,0,1,1,1
3642.0,16,desktop,Belo Horizonte, Brazil,BR,3,25,92,3095,2,1,6,0,1,0,1,0,1,1
490.0,6,mobile,Yalova, Turkey,TR,0,24,48.5,2369,0,0,0,0,0,0,0,0,2,1
71.0,10,mobile,Guarujá, Brazil,BR,0,20,106.5,447,8,1,0,0,0,0,0,0,0,1
-186344.0,2,mobile,Hamilton, Australia,AU,1,11,102,588,22,0,1,1,0,1,2,0,0,1
286.0,3,desktop,Nasu, Japan,JP,0,25,194,581,0,1,0,0,0,1,0,0,0,1
0.0,1,mobile,Valladolid, Spain,ES,0,25,66,1049,0,0,0,0,0,0,0,0,0,1
34.0,3,desktop,Manila, Philippines,DE,0,0,0,0,0,0,0,0,0,1,0,1,1,0
529.0,46,mobile,Osaka, Japan,JP,0,21,191,566,34,3,0,2,0,0,0,1,0,1
0.0,1,mobile,Las Vegas, USA,US,0,25,152,1649,0,0,0,0,0,0,0,0,0,1
1097.0,9,tablet,Bournemouth, United Kingdom,UK,0,25,54,5234,0,0,0,0,0,0,0,0,0,1
982.0,8,desktop,Monterrey, Mexico,MX,0,25,48,1026,2,0,0,0,3,2,0,0,0,1
0.0,1,mobile,Orlando, USA,BR,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.0,3,mobile,Minori, Italy,UK,0,25,89,922,2,0,0,0,0,0,0,0,0,1
134.0,18,desktop,São Sebastião, Brazil,BR,0,0,0,0,14,0,0,1,0,2,0,1,0,0
314.0,6,mobile,Hollywood, USA,US,0,25,112,1220,2,0,0,0,0,1,0,0,0,1
284.0,2,desktop,Campos do Jordão, Brazil,BR,0,25,115,1825,0,0,0,0,0,0,0,0,0,1
34.0,3,desktop,Patong Beach, Thailand,IT,0,25,94,1364,2,0,0,0,0,0,0,0,0,1
96.0,5,mobile,Seville, Spain,ES,1,25,349,1012,0,0,1,1,1,0,0,0,0,1
408.0,16,desktop,Charlotte, USA,US,1,25,95,2358,9,0,2,0,2,1,0,0,0,1
1030.0,5,desktop,Houli District, Taiwan,TW,0,25,88.5,1389,2,0,0,0,0,1,0,0,0,1
4103.0,8,mobile,Lyon, France,FR,0,25,200,1602,0,0,0,2,0,0,0,1,0,1
127.0,8,mobile,Margao, India,IN,0,25,30,772,4,0,0,1,0,0,0,0,0,1
50.0,3,mobile,Baltimore, USA,US,0,25,84,1143,2,0,0,0,0,0,0,0,0,1
203.0,7,desktop,Aberdeen, United Kingdom,UK,1,25,72,2179,0,0,1,0,0,0,0,0,0,1
0.0,1,mobile,Seefeld, Austria,DE,0,25,113,1516,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Belgrade, Serbia,RS,0,25,45,1047,0,0,0,0,0,0,0,0,0,1
511.0,4,desktop,Pula, Croatia,IN,0,25,39,875,0,0,0,0,0,0,0,0,1,1
129.0,2,mobile,Shimla, India,IN,0,25,26,583,0,0,0,0,1,0,0,0,0,1
10.0,3,mobile,Soelden, Austria,CZ,1,0,0,0,0,0,1,0,0,0,2,0,0,0
0.0,1,tablet,Kamloops, Canada,US,0,25,63,1182,0,0,0,0,0,0,0,0,0,1
0.0,1,desktop,Bangkok, Thailand,MY,0,0,0,0,0,0,0,0,1,0,0,0,0,0
200.0,13,mobile,Amsterdam, Netherlands,DK,5,25,94,1597,0,0,7,0,1,0,2,0,0,1
1022.0,4,desktop,Ho Chi Minh City, Vietnam,MY,0,25,114,1209,0,0,0,0,0,0,0,0,0,1
9.0,2,mobile,Coral Bay, Australia,AU,0,2,152.5,43,0,0,0,0,0,1,0,0,0,1
0.0,1,mobile,Ciudad de Cuetzalan, Mexico,MX,0,15,28,369,0,0,0,0,0,0,0,0,0,1
184.0,3,mobile,Belfast, United Kingdom,UK,0,25,145,787,0,0,0,0,2,0,0,0,0,1
402.0,2,mobile,Merida, Mexico,MX,0,14,37.0,63,0,0,0,0,1,0,0,0,0,1
0.0,1,mobile,Mrągowo , Poland,TR,0,25,65,676,0,0,0,0,0,0,0,0,0,1
182.0,14,desktop,Barcelona, Spain,SI,0,25,80,2367,11,0,0,0,1,0,0,0,0,1
98.0,2,mobile,Bratislava, Slovakia,SI,0,24,79.0,714,0,0,0,0,0,0,0,0,0,1
1.0,2,desktop,Swan Valley, USA,AU,0,2,107.5,31,0,0,0,0,0,1,0,0,0,1
58.0,2,desktop,Waynesville, USA,US,0,25,67,768,0,0,0,1,0,0,0,0,0,1
638.0,9,mobile,Mumbai, India,IN,0,25,54,802,6,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Barra de Navidad, Mexico,MX,0,15,33,505,0,0,0,0,0,0,0,0,0,1
154.0,4,desktop,Sandsend, United Kingdom,UK,0,25,171,496,0,0,0,0,3,0,0,0,0,1
0.0,1,mobile,Henderson, New Zealand,NZ,0,25,93,850,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Fukuoka, Japan,JP,0,25,415,1034,0,0,0,0,0,0,0,0,0,1
4.0,3,mobile,Natal, Brazil,BR,0,25,58,1419,2,0,0,0,0,0,0,0,0,1
9.0,2,mobile,Kalambaka, Greece,GR,0,25,68,862,0,0,0,0,0,1,0,0,0,1
0.0,1,mobile,St Petersburg, Russia,RU,0,25,17,794,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Córdoba City, Argentina,AR,0,25,52,1060,0,0,0,0,0,0,0,0,0,1
98.0,2,mobile,Liverpool, United Kingdom,UK,0,25,187,1099,0,0,0,0,1,0,0,0,0,1
1170.0,103,mobile,Orlando, USA,US,0,25,124,1669,98,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Koblenz, Germany,UK,0,25,94,937,0,0,0,0,0,0,0,0,0,1
136.0,2,tablet,Szczawno-Zdrój , Poland,PL,0,25,53,638,0,0,0,0,1,0,0,0,0,1
2112.0,3,desktop,Santiago, Chile,CL,0,25,90,2223,0,0,0,0,0,0,0,1,0,1
485.0,25,mobile,Seville, Spain,ES,0,25,265,1303,22,0,0,0,1,0,0,0,0,1
34.0,2,mobile,Ödemiş, Turkey,TR,0,7,23,98,0,0,0,0,0,0,0,0,0,1
0.0,1,tablet,Milan, Italy,UK,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,1,mobile,Santos, Brazil,BR,0,25,62,1189,0,0,0,0,0,0,0,0,0,1
879.0,9,mobile,Istanbul, Turkey,TR,0,25,38,1255,0,0,0,2,1,5,0,0,0,1
250.0,10,mobile,Madrid, Spain,ES,4,14,52.0,510,0,1,5,0,0,2,1,0,0,1
0.0,1,mobile,Picos, Brazil,BR,0,5,36,100,0,0,0,0,0,0,0,0,0,1
272.0,5,mobile,Kamala Beach, Thailand,AU,0,25,135,1486,0,0,0,0,0,0,0,4,0,1
656.0,111,mobile,Villahermosa, Mexico,MX,0,25,22,446,107,0,0,1,0,0,0,0,0,1
147.0,5,mobile,Kagoshima, Japan,SG,0,19,237,1606,2,1,0,0,0,0,0,0,0,1
1323.0,5,desktop,Urayasu, Japan,JP,0,25,307,1952,0,2,0,0,0,0,0,0,0,1
218.0,4,desktop,Milnerton, South Africa,ZA,1,25,57,725,0,0,1,0,1,0,0,0,0,1
59.0,2,desktop,Nanao, Japan,JP,0,15,114,317,0,0,0,0,1,0,0,0,0,1
319.0,11,mobile,Mar del Plata, Argentina,AR,1,25,79,2089,5,0,2,0,1,0,0,0,0,1
84.0,2,desktop,Warsaw, Poland,PL,0,25,97,1282,0,0,0,0,0,0,0,0,1,1
0.0,1,mobile,St. Anton am Arlberg, Austria,NO,0,2,528.0,98,0,0,0,0,0,0,0,0,0,1
386.0,22,mobile,Barcelona, Spain,FR,0,25,191,2931,15,0,0,1,1,1,0,1,0,1
25.0,2,mobile,Owensboro, USA,US,0,10,106.0,417,0,0,0,0,1,0,0,0,0,1
0.0,1,mobile,Paris, USA,ES,0,13,65,472,0,0,0,0,0,0,0,0,0,1
138.0,2,tablet,Hurghada, Egypt,HU,3,25,39,1563,0,0,0,0,0,0,0,1,0,1
0.0,1,mobile,Emmen, Netherlands,NL,0,16,65.0,390,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,London, United Kingdom,UK,0,25,237,1144,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Ixtapa, Mexico,MX,0,25,79,1207,0,0,0,0,0,0,0,0,0,1
0.0,1,desktop,Berg en Dal, Netherlands,NL,0,25,81,992,0,0,0,0,0,0,0,0,0,1
510.0,12,desktop,New York, USA,IT,5,25,932,3011,0,1,5,0,1,0,0,0,0,1
119.0,2,mobile,Hampi, India,IN,0,8,131.5,113,0,0,0,0,1,0,0,0,0,1
367743.0,14,tablet,Garching, Germany,DE,2,25,85,1036,2,0,8,1,0,0,12,0,0,1
145.0,8,tablet,St. Ulrich am Pillersee, Austria,CH,1,25,187,1160,6,0,1,0,0,0,0,0,0,1
343.0,4,mobile,Bonn, Germany,DE,1,25,89,1016,0,0,3,0,0,0,0,0,0,1
558.0,2,desktop,Kollur, India,IN,0,11,22,129,0,0,0,0,1,0,0,0,0,1
0.0,1,mobile,Nevsehir, Turkey,TR,0,25,49,1478,0,0,0,0,0,0,0,0,0,1
207.0,8,desktop,Barcelona, Spain,IT,7,25,64,1167,0,0,7,0,0,0,0,0,0,1
1457.0,14,mobile,Orlando, USA,CO,0,25,82,3779,0,0,0,0,8,0,0,0,0,1
75.0,5,desktop,Cancun, Mexico,US,1,25,143,1689,0,0,1,0,1,0,2,0,0,1
70.0,5,desktop,Miskolctapolca, Hungary,HU,0,21,40,457,0,0,0,0,2,2,0,0,0,1
713.0,40,desktop,Richmond, USA,US,7,25,141,1239,28,0,7,1,0,0,1,0,0,1
323.0,4,desktop,Dusseldorf, Germany,DE,0,25,85,1290,0,0,0,0,0,0,0,0,2,1
96.0,2,mobile,Dresden, Germany,DE,0,21,244,1030,0,0,0,0,0,0,0,0,0,1
117.0,3,desktop,Galtür, Austria,DE,1,9,255,463,0,0,1,1,0,0,0,0,0,1
0.0,1,desktop,Hong Kong, Hong Kong,HK,0,25,124,1192,0,0,0,0,0,0,0,0,0,1
41.0,19,mobile,Beirut, Lebanon,AA,0,25,100,1510,18,0,0,0,0,0,0,0,0,1
271.0,7,desktop,Vimmerby, Sweden,SE,1,9,90,81,0,1,1,0,1,0,2,0,0,1
79.0,15,tablet,Paramus, USA,US,0,0,0,0,14,0,0,0,1,0,0,0,0,0
574.0,4,desktop,Santiago, Chile,CL,1,25,75,977,0,1,1,0,1,0,0,0,0,1
1359.0,309,desktop,Campos do Jordão, Brazil,BR,1,0,0,0,307,0,1,0,0,0,0,0,1,0
0.0,1,desktop,Toyama, Japan,JP,0,25,55,857,0,0,0,0,0,0,0,0,0,1
1003.0,56,mobile,Ixtapa, Mexico,MX,0,23,184,1542,52,0,0,1,0,1,0,0,0,1
50.0,2,mobile,Kolhapur, India,IN,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.0,1,tablet,Mombasa, Kenya,US,0,25,71,394,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Bruges, Belgium,BE,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,1,mobile,Doha, Qatar,PL,0,25,68,1366,0,0,0,0,0,0,0,0,0,1
255.0,6,desktop,Billund, Denmark,MY,0,21,133,533,4,0,0,0,0,0,0,0,0,1
321.0,7,mobile,Colmar, France,CH,0,10,330.0,268,0,0,0,1,1,0,0,1,0,1
603.0,76,desktop,Kasauli, India,IN,1,24,27.0,1645,48,0,20,0,1,0,4,0,1,1
473.0,19,desktop,Prague, Czech Republic,CZ,0,25,43,802,13,0,0,0,1,0,0,0,0,1
181.0,4,mobile,Garopaba, Brazil,BR,0,25,50,672,0,1,0,1,0,0,0,0,0,1
30.0,14,mobile,Jhunjhunu, India,IN,0,0,0,0,13,0,0,0,0,0,0,1,0,0
724.0,16,mobile,Mumbai, India,AA,2,25,119,1843,2,0,4,1,1,1,3,2,0,1
142.0,3,mobile,Ledyard, USA,US,0,25,155,1045,0,0,0,0,0,0,0,0,1,1
0.0,1,mobile,Bolpur, India,IN,0,25,20,247,0,0,0,0,0,0,0,0,0,1
463.0,12,desktop,Málaga, Spain,UK,2,25,60,929,0,1,7,0,3,0,0,0,0,1
540.0,16,mobile,Pigeon Forge, USA,US,0,0,0,0,14,0,0,0,0,0,1,1,0,0
172.0,2,mobile,Golden Sands, Bulgaria,RO,0,25,86,1021,0,0,0,0,0,0,0,0,1,1
56.0,2,tablet,Adana, Turkey,TR,0,25,23,1231,0,0,0,0,1,0,0,0,0,1
1975.0,25,mobile,Sharjah, United Arab Emirates,RU,0,25,53,1266,21,0,0,1,0,1,0,1,0,1
756.0,69,mobile,Tokyo, Japan,JP,0,25,109,2187,63,3,0,1,0,0,0,0,0,1
-6290.0,3,mobile,Chiba, Japan,JP,4,25,30,1501,6,5,23,3,1,0,20,0,0,1
93.0,7,tablet,Florianópolis, Brazil,AR,0,25,134,920,4,0,0,0,1,1,0,0,0,1
0.0,1,mobile,Barueri, Brazil,BR,0,25,39,825,0,0,0,0,0,0,0,0,0,1
460.0,111,mobile,Durban, South Africa,ZA,0,25,73,726,104,0,0,5,0,0,0,0,0,1
665.0,125,desktop,San Carlos de Bariloche, Argentina,AR,1,25,50,494,115,0,3,0,1,0,4,1,0,1
953.0,5,mobile,Pasay, Philippines,PH,0,25,57,2261,0,1,0,0,0,0,0,0,0,1
39.0,3,mobile,Nagoya, Japan,JP,0,25,95,1036,0,0,0,0,0,0,0,2,0,1
120.0,16,desktop,Canmore, Canada,CA,1,25,57,856,0,0,11,0,1,0,2,0,0,1
959.0,27,desktop,Los Angeles, USA,US,2,25,132,2697,7,1,4,0,0,0,2,0,0,1
0.0,1,mobile,Las Vegas, USA,US,0,25,198,1739,0,0,0,0,0,0,0,0,0,1
209.0,2,mobile,Denizli, Turkey,TR,0,25,27,1031,0,0,0,0,0,0,0,0,0,1
188.0,3,mobile,Jaú, Brazil,BR,0,4,51.0,288,0,0,0,0,0,0,0,0,0,1
-377766.0,2,mobile,Saputara, India,IN,0,12,128.0,174,0,0,0,0,2,0,0,0,0,1
27974.0,1,tablet,Athens, Greece,GR,0,25,69,1330,1,0,0,1,0,0,0,0,1,1
0.0,1,mobile,Portorož, Slovenia,HU,0,12,90.0,137,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Balneário Barra do Sul, Brazil,BR,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20.0,2,desktop,Puerto Rico, Spain,ES,4,14,148.0,567,0,0,0,0,1,0,0,0,0,1
0.0,1,mobile,Playa de las Américas, Spain,ES,0,25,199,1790,0,0,0,0,0,0,0,0,0,1
1252.0,174,mobile,Puerto Escondido, Mexico,US,1,25,217,3263,169,0,1,0,0,0,0,0,0,1
13.0,5,mobile,Fortaleza, Brazil,BR,0,25,57,1424,4,0,0,0,0,0,0,0,0,1
720.0,9,mobile,Dublin, Ireland,ES,1,25,161,2520,2,0,1,0,0,1,2,0,0,1
0.0,1,desktop,New York, USA,US,0,25,315,1337,0,0,0,0,0,0,0,0,0,1
364.0,3,mobile,Campos do Jordão, Brazil,BR,0,25,45,959,0,0,0,0,0,0,0,1,0,1
0.0,1,mobile,Loja, Spain,ES,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33.0,2,mobile,Woy Woy, Australia,AU,0,25,204,449,0,0,0,0,0,0,0,0,1,1
816.0,8,desktop,Palmerston North, New Zealand,NZ,1,25,78,2097,3,0,0,0,0,2,0,0,0,1
0.0,1,mobile,Dubai, United Arab Emirates,UK,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2532.0,4,desktop,Santos, Brazil,BR,0,25,62,532,0,0,0,0,2,1,0,0,0,1
86.0,2,mobile,San Juan, Puerto Rico,US,0,25,205,1115,0,0,0,0,1,0,0,0,0,1
173.0,8,desktop,Mexico City, Mexico,MX,0,25,101,1549,0,0,0,0,0,0,0,0,0,1
1439.0,10,mobile,Bombinhas, Brazil,BR,1,25,44,1603,0,0,1,0,0,0,0,0,0,1
0.0,1,mobile,Bacalar, Mexico,MX,0,0,0,0,0,0,0,0,0,0,0,1,0,0
893.0,9,mobile,Goiânia, Brazil,BR,1,25,32,704,3,0,1,0,1,0,3,0,0,1
0.0,1,desktop,Edinburgh, United Kingdom,NL,0,25,137,1075,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Sharm el-Sheikh, Egypt,AA,0,25,85,1929,0,0,0,0,0,0,0,0,0,1
486.0,55,desktop,Barcelona, Spain,ES,1,25,15,592,32,0,16,1,0,1,2,0,0,1
847.0,21,desktop,Prague, Czech Republic,BR,1,0,0,0,2,1,8,0,1,0,0,6,3,0
143.0,2,desktop,Cork, Ireland,IE,0,24,111.0,1271,0,0,0,0,0,0,0,0,1,1
0.0,2,mobile,Trabzon, Turkey,TR,0,0,0,0,2,0,0,0,0,0,0,0,0,0
0.0,1,mobile,Cariló, Argentina,AR,0,20,208.5,740,0,0,0,0,0,0,0,0,0,1
464.0,18,mobile,Ankara, Turkey,TR,0,25,37,2329,14,1,0,0,0,0,0,0,0,1
136.0,43,mobile,San Juan, Philippines,PH,0,24,41.5,391,40,0,0,1,0,0,0,1,0,1
8.0,4,mobile,Las Vegas, USA,AR,0,25,57,1763,2,0,0,1,0,0,0,0,0,1
1376.0,41,mobile,Moscow, Russia,BG,0,25,70,2939,27,1,0,0,4,1,0,2,0,1
71.0,7,mobile,Barcelona, Spain,AR,0,25,82,1075,6,0,0,0,0,0,0,0,0,1
49.0,2,mobile,Brasília, Brazil,BR,0,25,72,1086,0,0,0,0,1,0,0,0,0,1
479.0,34,mobile,Melbourne, Australia,AU,0,25,110,980,29,0,0,3,0,1,0,0,0,1
61.0,5,mobile,Paris, France,CL,0,25,146,990,0,0,0,0,0,2,0,1,0,1
189.0,6,desktop,Puerto Iguazú, Argentina,AR,1,25,105,1307,0,1,1,0,0,1,2,0,0,1
0.0,1,mobile,Nuevo Vallarta, Mexico,MX,0,25,118,1680,0,0,0,0,0,0,0,0,0,1
342.0,8,mobile,Zandvoort, Netherlands,DE,1,25,132,820,0,0,1,0,2,0,2,0,0,1
1518.0,10,mobile,Grasmere, United Kingdom,UK,0,25,207,3395,2,0,0,0,1,0,0,0,0,1
1657.0,8,desktop,Kuta, Indonesia,ID,0,25,122,1761,5,0,0,0,0,0,0,0,1,1
0.0,1,mobile,Millville, USA,US,0,14,59.5,458,0,0,0,0,0,0,0,0,0,1
51.0,16,desktop,Tallinn, Estonia,NL,0,0,0,0,15,0,0,0,0,1,0,0,0,0
730.0,5,mobile,Vienna, Austria,AT,0,25,62,2577,0,0,0,0,0,0,0,0,0,1
24.0,2,desktop,Yogyakarta, Indonesia,ID,0,25,35,1206,0,0,0,0,0,0,0,0,1,1
4412.0,96,mobile,Mahabaleshwar, India,IN,1,13,31,201,77,0,3,5,1,3,0,4,0,1
159.0,4,desktop,Goderich, Canada,CA,0,11,100,248,2,0,0,0,0,0,0,0,0,1
12.0,6,desktop,Hamburg, Germany,DE,1,25,87,1250,0,0,2,0,0,0,3,0,0,1
1415.0,10,mobile,Las Vegas, USA,US,1,25,69,3427,0,0,2,0,0,1,4,1,0,1
0.0,1,mobile,Cluj-Napoca, Romania,RO,0,25,55,700,0,0,0,0,0,0,0,0,0,1
54.0,2,mobile,Barcelona, Spain,UK,0,25,69,1025,0,0,0,0,1,0,0,0,0,1
1068.0,50,desktop,Buenos Aires, Argentina,BR,1,25,49,2110,37,0,1,1,1,0,3,1,0,1
607.0,20,mobile,London, United Kingdom,ES,1,25,156,2754,10,0,2,2,0,0,2,0,0,1
-31783.0,1,desktop,Sarasota, USA,US,0,25,104,1666,0,0,0,0,0,0,0,0,0,1
855.0,143,desktop,Fremont, USA,US,0,0,0,0,140,0,0,0,1,2,0,0,0,0
199.0,86,desktop,Glasgow, United Kingdom,UK,1,25,91,923,79,0,2,0,0,0,4,0,0,1
54.0,6,tablet,La Manga, Spain,ES,0,24,61.0,1112,0,0,0,3,0,2,0,0,0,1
46.0,6,mobile,Wheeling, USA,US,1,25,102,1026,4,0,0,0,0,0,0,0,0,1
1016.0,35,desktop,Dubai, United Arab Emirates,IN,0,25,86,1600,31,0,0,0,0,0,0,0,1,1
425.0,43,mobile,Ubatuba, Brazil,BR,1,25,74,717,31,0,1,5,2,3,0,0,0,1
146.0,6,mobile,Eilat, Israel,IL,1,25,128,4410,2,0,1,0,0,0,0,0,0,1
195.0,21,desktop,Salzburg, Austria,BR,4,25,109,1269,2,0,17,0,0,0,0,1,0,1
75.0,6,mobile,Iloilo City, Philippines,PH,4,0,0,0,2,0,3,0,1,0,0,0,0,0
88.0,2,mobile,Antalya, Turkey,TR,0,25,59,2353,0,0,0,0,0,0,0,0,0,1
1.0,3,mobile,Brașov, Romania,RO,0,25,60,823,2,0,0,0,0,0,0,0,0,1
34.0,5,desktop,Minocqua, USA,US,0,11,83,366,4,0,0,0,0,0,0,0,0,1
93.0,5,mobile,London, United Kingdom,UK,0,25,107,2178,3,0,0,0,0,0,0,0,0,1
275.0,8,desktop,Dorval, Canada,CA,0,25,85,2450,3,0,0,0,0,0,0,0,2,1
0.0,1,mobile,Llandudno, United Kingdom,UK,0,25,84,954,0,0,0,0,0,0,0,0,0,1
0.0,1,tablet,London, United Kingdom,FR,0,25,240,966,0,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Timmendorfer Strand, Germany,DE,0,25,336,1032,0,0,0,0,0,0,0,0,0,1
521.0,95,desktop,Cabo Frio, Brazil,AR,6,25,121,786,87,0,6,1,0,0,0,0,0,1
1075.0,50,mobile,Ixtapa, Mexico,MX,0,17,241,463,46,0,0,1,0,1,0,1,0,1
164.0,5,desktop,Wenningstedt-Braderup, Germany,DE,0,25,1546,550,2,0,0,0,1,0,0,1,0,1
209.0,2,desktop,Copenhagen, Denmark,JP,0,25,150,1367,0,0,0,0,0,0,0,0,0,1
831.0,67,desktop,Guatemala, Guatemala,US,1,25,69,822,64,0,1,0,1,0,0,0,0,1
1151.0,12,mobile,Grächen, Switzerland,DE,0,25,164,984,7,0,0,0,0,0,0,0,0,1
111.0,13,mobile,Las Vegas, USA,US,0,25,131,1563,12,0,0,0,0,0,0,0,0,1
7.0,10,mobile,Biloxi, USA,US,0,25,69,1264,9,0,0,0,0,0,0,0,0,1
15.0,12,mobile,Ho Chi Minh City, Vietnam,VN,0,25,51,1151,11,0,0,0,0,0,0,0,0,1
132.0,41,mobile,Ciudad Juarez, Mexico,MX,0,7,34,108,40,0,0,0,0,0,0,0,0,1
12.0,2,mobile,Puerto Vallarta, Mexico,MX,0,25,114,1620,0,0,0,0,0,0,0,1,0,1
268.0,3,mobile,Miami Beach, USA,US,0,24,179.0,1585,0,0,0,0,0,0,0,0,0,1
423.0,50,mobile,St. Petersburg, USA,US,0,25,94,1129,47,0,0,1,1,0,0,0,0,1
117.0,10,mobile,Kazan, Russia,RU,0,25,87,966,8,0,0,0,1,0,0,0,0,1
62.0,2,desktop,Peruíbe, Brazil,BR,0,15,45,262,0,0,0,1,0,0,0,0,0,1
8.0,5,mobile,Bangkok, Thailand,SG,0,25,88,1625,4,0,0,0,0,0,0,0,0,1
10.0,16,mobile,Jaipur, India,IN,0,0,0,0,16,0,0,0,0,0,0,0,0,0
0.0,1,tablet,Titisee-Neustadt, Germany,CH,0,0,0,0,0,0,0,0,0,0,0,0,1,0
358.0,38,desktop,Mahabaleshwar, India,IN,1,25,69,558,34,0,2,0,1,0,0,0,0,1
2.0,3,desktop,Katwijk, Netherlands,NL,0,25,117,1274,2,0,0,0,0,0,0,0,0,1
4.0,3,mobile,Datong District, Taiwan,HK,0,25,90,1024,2,0,0,0,0,0,0,0,0,1
0.0,1,mobile,Längenfeld, Austria,HU,0,25,148,1003,0,0,0,0,0,0,0,0,0,1
1750.0,45,desktop,Paris, France,FR,0,25,69,1585,34,0,0,0,0,8,0,0,0,1
260.0,9,desktop,Hamamatsu, Japan,JP,1,25,59,1718,0,1,2,0,0,0,3,0,0,1
0.0,1,mobile,Taoyuan City, Taiwan,TW,0,25,70,956,0,0,0,0,0,0,0,0,0,1
57.0,4,desktop,Kars, Turkey,TR,1,10,48.5,150,0,0,1,0,0,0,2,0,0,1
